DAMAR,Canlı varlıklarda kanın veya besleyici sıvıların dolaştığı kanal
SONUÇ,Netice
DAMAT,Güvey
NEBATAT,Bitki bilimi; botanik
BABA,Çocuğu olan erkek.
İSTANBUL,Bir metropol kentimiz
SANMA,Zannetme
EMSAL,Benzer; eş; denk
BLOK,Politik çıkarları sebebiyle birlik kuran devletler topluluğu
İSPANYA,Avrupa’da bir ülke
AHLAT,Bitlis iline bağlı ilçelerden biri
STİL,Tarz; üslûp
ARDAHAN,Bir ilimiz
YENİAY,Şarkıcı Sıla’nın yeni albümü
ŞAMAMA,Güzel kokulu bir tür küçük kavun
OĞUZ,“... Aksaç” (“Sevdadır” adlı albümün sanatçısı).
ARKADAŞ,Yılmaz Güney’in bir filmi
REİS,“... Çelik” (“Lal Gece” adlı filmin yönetmeni)
YOMA,Birçok ipin örülmesiyle oluşturulan; balıkçılıkta kullanılan halat
BESA,Arnavut yemini
DİNAMO,Jeneratör; üreteç
AYNAZ,Köy oyunlarını yöneten kimse.
DAVETİYE,Çağrı kâğıdı; çağrılık
PİTON,Boagillerden; Afrika ve Asya’da yaşayan; zehirsiz; çok güçlü ve büyük bir yılan
DOMİNO,Üzerleri noktalarla işaretli dikdörtgen biçiminde yirmi sekiz taşla masa üzerinde oynanan bir oyun
ARALAMAK,İki şey arasında az açıklık oluşturmak; az açmak
ENİK,Kedi; köpek gibi hayvanların yavrusu
AKORT,Bir çalgıda doğru ses vermesi için yapılan ayar; düzen
AKAÇ,Kanal; ark; su yolu
REVA,Yakışır; yerinde; uygun
NEFES,Bektaşi ve Alevilerin görüş ve düşüncelerini belirtmek için yazılmış şiir.
AKAN,“Tarık” adlı ünlü aktörün soyadı
BAKİYE,Artık; artan; kalan; geri kalan
HATAY,Bir ilimiz.
GÖZTEPE,Ülkemize Avrupa’daki ilk sportif başarıları getiren spor kulübümüz
ENAR,Nar (Eski dilde)
GİRİŞİM,Teşebbüs
İTİKAL,Erozyon; aşınma
CEMİYET,Dernek.
HİTAM,Son; bitim
PSİŞİK,Ruhla ilgili olan; ruhi; ruhsal
TERENNÜM,Güzel ve alçak sesle şarkı söyleme
PATATES,Patlıcangillerden; yaprakları ile sürgünleri acı bir bitki ve bu bitkinin toprak altında oluşan; nişastaca zengin; yenebilen yumruları.
TEREKKÜP,Birkaç şeyin birleşmesinden oluşma; birleşme
EDİK,Kısa çizme
AZAT,Köleyi serbest bırakma
MAZERET,Bir şeyden kurtulmak veya kaçınmak için ileri sürülen gerekçe.
ELEMAN,Öğe; unsur.
LÜLE,Saç kıvrımı.
RAPOR,Hastalığın teşhisini; hastanın durumunun gerektirdiği dinlenme vb.ni gösteren; doktor veya doktorlar kurulunca verilen yazı
İRADE,Bir şeyi yapıp yapmamaya karar ver gücü; istenç
KANUNİ,Kanun çalan kimse; kanuncu
ESEME,Mantık.
ERİYİK,İçindeki katı bir madde erimiş bulunan sıvı; mahlûl
KATARAKT,Ak su; ak basma; perde
APATİ,Duyumsamazlık
İRİS,Yeşilırmak’a antik çağlarda verilen ad
NADİM,Pişman
MESELE,Sorun.
EZEL,Başlangıcı belli olmayan zaman; öncesizlik
NUTUK,Söylev
NİHAYET,Son; bitim.
GEZEGEN,Seyyare; planet
EZİNE,Çanakkale iline bağlı bir ilçe
ELAM,Eski bir uygarlık
NAFAKA,Geçinmek için gerekli olan şeylerin bütünü; geçimlik
RULO,Dürülerek boru biçimi verilmiş deri veya kâğıt tomar
ARKADAŞ,Yaren
LAMBRİ,Bir yapının iç duvar kaplaması
UTKU,Zafer
ANILAR,Hatırat
RALLİ,Yarışmacıların otomobille belli yolları izleyerek ve özel kurallara uyarak belirli bir yere ulaşmalarına dayanan otomobil yarışması
ALKIŞ,Bir şeyin beğenildiğini; onaylandığını anlatmak için el çırpma
KULA,Manisa’nın bir ilçesi
UYDURMA,Yalan; asılsız.
VETİRE,Proses; süreç
TELEPATİ,Birinin düşündüklerini veya uzakta geçen bir olayı duygusal hiçbir bağlantı olmadan algılama; uzaduyum
AREKA,Palmiye ağacının bir çeşidi
MELEZ,Kırma; metis.
DİREK,(Mecazi anlamda) En önemli kimse
PAPAZ,İskambilde resimli bir kart
META,Ticaret eşyası; mal
İTİRAZ,Bir düşünce veya kararı benimsemeyerek karşı çıkma
KRİTER,Kıstas; ölçüt.
GÖZENEK,Canlı dokularda dış deri üzerindeki küçük; basit açıklık; mesame
ENAYİ,Fazla bön; avanak
FETİŞ,Uğurlu sayılan şey
ESEME,Eski dilde mantık.
KATARAKT,Bir göz bozukluğu
TARATOR,Ekmek içi; ceviz; zeytinyağı; sarımsak ve sirke ile yapılan bir tür meze
PUSET,Elle sürülen; hafif; küçük çocuk arabası
AZAP,Büyük sıkıntı; eziyet; ezinç
SALAK,Konuşmasından ve davranışlarından seviyesiz; dengesiz ve saf olduğu anlaşılan kimse
TÜKETİM,İstihlak
ATAMAN,Kazak başkanı
ŞİNANAY,İdare lambası.
YÖNETİM,İdare
KİNİŞ,Marangozlukta tahta üzerine boydan boya açılan; kesiti kare veya dikdörtgen biçiminde kanal
YENİLİK,Eskimiş; zararlı veya yetersiz sayılan şeyleri yeni; yararlı ve yeterli olanlarıyla değiştirme; teceddüt
ÖREN,Harabe; virane
KARATAŞ,Adana’nın bir ilçesi.
AŞKZEDE,Meraklı Pandora” adlı kitabın ünlü yazarı Özge Doğar'ın bir kitabı
KARAVANA,İnce; yassı elmas
TAVAS,Denizli’nin bir ilçesi
DİRİ,Yaşamakta olan; yaşayan; canlı; ölü karşıtı
AKADEMİK,Akademi ile ilgili olan; bilimsel niteliği olan
ZATİ,Kişisel
DAVET,Çağrı; çağırma
SÖBE,Beyzi; oval
NARA,Sarhoş bağırtısı
SANAT,Bir duygu; tasarı; güzellik vb.nin anlatımında kullanılan yöntemlerin tamamı veya bu anlatım sonucunda ortaya çıkan üstün yaratıcılık
BELA,Büyük zarar ve sıkıntıya yol açan olay veya kimse
TERAS,Taraça; tahtaboş
KASKET,Genellikle erkeklerin giydiği; önü siperli başlık
VADİ,İki dağ arasındaki çukurca arazi veya geçit
NİKEL,Gümüş parlaklığında; demir sertliğinde; kolay işlenebilen ve kolayca tel durumuna getirilebilen bir element
ROKA,Turpgillerden; yaprakları çiğ yenen; sebze olarak bahçelerde yetiştirilen kokulu bir bitki
SAİKA,Eski dilde yıldırım
ANAHTAR,Açar; açacak.
KANDIRA,Kocaeli’nin bir ilçesi
SIKMAK,Bir şeyin suyunu; yağını; sıvı kısmını basınçla çıkarıp akıtmak
ŞAHİT,Tanık
TAKA,Bir çeşit balıkçı teknesi
EDEBİYET,Sonsuzluk
NAKARAT,Şarkıda ya da türküde tekrarlanan bölüm
ADEN,Yemen’de bir şehir
ABADAN,İran’da bir şehir
UYAK,Kafiye
NAMUS,Bir toplum içinde ahlâk kurallarına karşı beslenen bağlılık.
KAMPANYA,(Politika; ekonomi; kültür gibi alanlarda) Belirli bir süredeki etkinlik dönemi
SIRA,Düzen.
AMOR,Roma mitolojisinde aşk tanrısı
KISA,Uzun olmayan.
ONİKİ,Düzine sayısı.
ALİZE,Tropikal bölgelerdeki denizlerde bütün yıl boyunca düzenli esen rüzgâr
TASA,Kaygı.
SADE,Yalın
ATAMA,Tayin.
AMİRAL,Deniz kuvvetlerinde; ordudaki general rütbesine eşit rütbedeki subay
ABANA,Kastamonu’nun ilçelerinden biri
YALITIM,Elektrik akımının olumsuz etkilerini önlemek için; iletkeni kauçuk; lâstik; porselen vb. ile kaplama; tecrit; izolâsyon.
SALACAK,Teneşir
ATABEY,Isparta’nın ilçelerinden biri
LEVAZIM,Ordunun lojistik hizmetinde bulunan bütün malzeme veya bu malzemeyi sağlayan bölüm.
MALİKANE,Yurtluk.
MERİNOS,Bir cins koyun
ASETON,Birçok organik maddeyi eritmekte kullanılan uçucu; kolayca alev alır; eter kokusunda bir sıvı.
FASON,Terzinin belli bir ölçü ve örneğe göre kumaşa biçim vermesi; kesim
NİSAN,On iki ayın dördüncüsü.
LEKE,Bir yüzeyde türlü sebepler dolayısıyla oluşan renk değişikliği
UZAMA,Boyu büyüme
NİKE,Yunan mitolojisinde zafer tanrıçası
SARILIK,Hepatit.
YELEKEN,Yüksek ve çevresi açık yer; havadar
TAKATUKA,Uzun tütün çubukların kullanıldığı çağlarda odanın ortasına yerleştirilen kül çanağı
ÜTOPYA,Gerçekleştirilmesi imkânsız tasarı veya düşünce
ÜMRANİYE,İstanbul’un bir ilçesi
KALEM,Yazmak; çizmek gibi işlerde kullanılan çeşitli biçimlerde araç
KESE,Küçük torba.
ÜSTÜPÜ,Gemi kalafatında; işliklerde; buharlı makinelerde; temizlik işlerinde; otomobilcilikte kullanılan didilmiş kendir
TERME,Samsun’un bir ilçesi
OKAR,Telli balıkçıl
PİKAP,Küçük kamyon; kamyonet
ENEMEK,Hadım etmek
SİREN,Canavar düdüğü
PALU,Elazığ’ın bir ilçesi
MAKARA,Üzerine iplik; tel; şerit gibi şeyler sarılan; kenarları çıkıntılı; ekseni boyunca delik silindir
İLERİ,Bir şeyin ulaşılacak yönü
SUNA,Göl ördeği
SAKAR,Sık sık küçük; önemsiz kazalar yapan kimse
ARİF,Çok anlayışlı ve sezgili (kimse); varışlı
ADİLANE,Adalete uygun olarak; hakça
ANIT,Abide.
ATAK,Saldırı; saldırış; hücum; hamle
PİDE,Mayalı hamurdan yapılan; gereğinde üzerine yumurta; kıyma; peynir; pastırma vb. konarak pişirilen; ekmek yerini tutan; ince; yayvan yiyecek
RİTA,Hindistan’da yetişen bir ağaç
RULET,Bir kumar oyunu.
TÜKETİCİ,(Mecazi anlamda) Bitiren; mahveden
ETİK,Ahlâkla ilgili; ahlâkî
İCABET,Bir çağrıyı yerine getirme; bir çağrıya gitme
NİRAN,“... Ünsal” (Şarkıcı)
AKAMET,Kısırlık; verimsizlik.
TELESİNE,Bir sinema filmini televizyonda göstermeye yarayan cihaz
ÜRETİCİ,Üretimle uğraşan (kimse); yetiştirici
KİŞİ,İnsan; kimse; şahıs
KABAK,(Kavun; karpuz için) Ham; tatsız
TUNÇOKAN,“Umut Üzümleri” filminin yönetmeni
ORTALAMA,Ortasını bulma; ortasına varma
PALAZ,Kaz; ördek; güvercin vb.nin yavrularının civcivlikten sonraki hâli
YAZI,Ova; kır
RÜYA,Düş
AFAT,Afetler; belâlar; kıranlar
SEMAHANE,Mevlevî tekkelerinde dervişlerin sema âyini yaptıkları özel bölüm.
TOLERANS,Müsamaha; hoşgörü
EYTAM,Yetimler
NAZIR,Bir yere doğru bakan (ev; oda vb.)
ŞIMARIK,Şımarmış; şımartılmış (kimse)
ELAN,Şimdi; şu anda; hâlâ; henüz; daha
AMAZON,Ata binen savaşçı kadın
METAN,Bataklık gazı
ŞEMATİK,Şema biçiminde olan
ILIMAN,Mutedil
MASAL,Kuşaktan kuşağa sözlü olarak iletilen dinsel ya da doğaüstü nitelikli öykü
ANIZ,Ekin biçildikten sonra tarlada kalan köklü sap
NİKAH,Bir erkekle bir kadının evlilik birliği kurmasını sağlayacak yasal işlem
KAŞAR,Bir peynir çeşidi.
ARJANTİN,G. Amerika’da bir ülke
AYLA,Hale; ayevi
EYALET,Bağımsız büyük il
MANZARA,Konusu bir doğa veya şehir parçası olan resim; gravür veya desen
ENEZ,Edirne’nin bir ilçesi.
ÜZME,Üzüntü verme
ACUZE,Huysuz; çirkin; yaşlı kadın
İLLET,Hastalık
NAAT,Hz. Muhammed’in niteliklerini övmek; ondan şefaat dilemek amacıyla yazılan kaside
HAPSİYAŞ,Trabzon ilinde kiremit kaplı çatısıyla ünlü bir köprü
KATOT,Negatif elektrot
RİYAL,Suudi Arabistan’ın para birimi
SALA,Cemaati bayram ya da cuma namazına çağırmak; kimi yerlerde de cenaze namazını haber vermek amacıyla minarelerde okunan salat
HAKKARİ,Bir ilimiz
AYARLAMA,Düzene koyma; regülasyon
SKOR,Karşılaşmanın sayı olarak sonucu
İKTİSAT,Ekonomi
YASAK,Bir işin yapılmasına karşı olan yasal ya da yasadışı engel; memnuiyet
ABDAL,Eskiden kimi gezgin dervişlere verilen ad
ŞIRLAĞAN,Susamyağı.
SİNYAL,Bir şey bildirmek için verilen işaret
ERTAŞ,“Neşet ...” (Unutulmaz halk ozanımız)
NEVRESİM,Torba biçiminde dikilmiş; yorgana geçirilen kılıf
DRAMA,Tiyatro edebiyatı
KABAAĞAÇ,Kalın gövdeli meşe ağacı
YAĞMUR,“... Tanyıldız” (“Kalbini Eksik Etme” kitabının yazarı).
EMAY,Maden eşya üzerine vurulan bir tür cila
YANARDAĞ,Volkan
SAĞU,Ağıt; mersiye
TALİMAR,Baş bodoslamasından omurgaya kadar uzanan; cıvadra donanımına desteklik etmek amacıyla konulan ekleme
BULAMAÇ,Koyu un çorbası.
MURAHHAS,Delege
ERAT,Er; onbaşı ve çavuşlara verilen genel ad
SETLİÇ,Karbonat katılarak köpürtülmüş limonata
İLMİ,Bilimsel
LEVENT,“... Karataş” (“Bir Doğu Uykusu” adlı kitabın şairi)
NURDAN,“... Keleş” (“Beni Aşka İnandır” adlı kitabın yazarı)
SKEÇ,Güldürü niteliğinde kısa oyun
AVUÇ,Elin iç tarafı
TİNER,Boyaların yoğunluğunu azaltmak amacıyla kullanılan kimyasal birleşimlerin genel adı
HOLLANDA,Avrupa’da bir ülke
SEÇİL,“... Oğuz” (“Şiraze” adlı kitabın şairi; yazar)
AYBALIĞI,Pervanebalığı; kamerbalığı
RAKKAS,Raksı meslek edinmiş erkek
NAZMİ,“... Bayrı” (“Kırgın Öyküler” ve “Kırık Öyküler” adlı kitapların yazarı)
ARANJMAN,Yabancı bir müziğe Türkçe söz yazarak seslendirme
AKAMET,Başarısızlık; sonuçsuzluk
LACİVERT,Koyu mavi renk
MEDENİ,Uygar
IRAMA,Uzaklaşma
BİYOŞİMİ,Organ dokularındaki kimyasal olayları inceleyen kimya kolu
BİLAR,Katranla kıldan yapılan ve kalafat işlerinde kullanılan bir tür macun
KOKU,Parfüm
GÖLET,İçinde ham deri ıslatılan taş havuz
PAYAM,Badem
ELMALI,Antalya’nın bir ilçesi.
YELE,Balıklarda sırt yüzgeci
GASA,Eski dilde uzunluk
ŞARKÖY,Tekirdağ’ın bir ilçesi
MAHKEME,Duruşma; dava
AKULALİ,Yazılı dili veya konuşma dilini kavrayamamakla ilişkili anlamsız konuşma durumu
SEREMONİ,Tören
ETOL,Genellikle kürkten; gösterişli kumaşlardan ya da yün örgüden yapılmış uzun omuz atkısı
RİTİM,Dizem; tartım
ORTA,İki uçtan eşit uzaklıkta olan yer
TERSANE,Gemi yapılan yer.
ASTEROİT,Küçük gezegen
KESTİRME,Alışılan yolun dışında kısa yol; kese
MODA,Değişiklik ihtiyacı veya süslenme özentisiyle toplum hayatına giren geçici yenilik
İNİKAS,Piyasada tepki veya etki.
SEVİMLİ,“... Köpek Maya” (Özge Doğar’ın ‘tohum hediyeli’ çocuk kitabı)
ONGEN,On kenarlı çokgen
TERS,Kesici bir aletin kesmeyen yanı
İSİM,Ad.
NASİHAT,Bir kimseye yapması veya yapmaması gereken şeyler için söylenen söz; öğüt
FAVA,Bakla tanelerinin kabuğu soyulduktan sonra yapılan zeytinyağlı yemek
EKİNOKS,Gün gece eşitliği
SAMANİ,Saman rengi
ÜNLEM,Nidâ.
LAPACI,Vücutça toplu olmasına rağmen direnci az olan (kimse)
İNAN,Bir kimse veya şeyin doğruluğunu; büyüklüğünü ve gücünü sarsılmaz bir duygu ile benimseme
PİTAHAYA,Güney Amerika’da yetişen bir kaktüsten elde edilen ve ‘ejder meyvesi’ de denilen bir meyve
RETİME,Bir şeyi unutmamak için parmağa bağlanan iplik
AKİT,Nikâh
KİRAZ,İzmir’in bir ilçesi.
LİPARİ,Çirozluktan sonra yağlanmaya başlayan uskumru
ANİME,Japon çizgi filmi
PATETİK,Dokunaklı; etkili
ANALİTİK,Çözümlemeli
HEMATİ,Kanın hemoglobin ile renklenmiş alyuvarı
İKAZ,Uyarı; ihtar.
VURAL,“... Şahin” (“Dileniyorum” adlı kitabın şairi; şarkı sözü yazarı; besteci)
DAHA,“Henüz; hâlâ” anlamında bir söz
KEMANİ,Alaturka müzikte keman çalan kimse
ARAS,Yurdumuzda bir nehir
FANATİZM,Bağnazlık
LİMNİ,Ege Denizi’nde bir Yunan adası.
KAFİ,Yeterli
OCAK,Şömine
MEKAN,Yer; bulunulan yer
DUDAK,Ağzın; dişleri örten ve dışarıya doğru az veya çok kıvrılan üst ve alt kenarlarından her biri
ŞAHİN,“Yonca ...” (“Sen Aklıma Gelince” adlı kitabın şairi; şarkı sözü yazarı)
İLMİ,Bilimsel.
KAJU,Anakardiyum ağacının böbrek biçimindeki meyvesine verilen ad
KAPAMA,Üzeri taze soğan; marulla kapatılarak pişirilmiş kuzu eti yemeği
AMORA,Gemide yelkenlerin açılması
LARİ,Gürcistan’ın para birimi
KALAY,Argoda sövme; küfür
PATİKA,Keçi yolu
AYAŞ,Başkentimizin bir ilçesi
KAKAÇ,Tuzlanıp kurutulmuş yiyecek
AZAMET,Debdebe
JAPON,Uzak Doğu’da bir halk
EDEBİYAT,Yazın; literatür.
ERİKBELİ,Trabzon ilinde bir yayla
KALAMAR,Yenen bir tür mürekkepbalığı
KEBAN,Elazığ ilinde bir baraj
EŞMEKAYA,Aksaray ilinde; birçok kuş türünü barındıran sazlık
İKMAL,Bütünleme
KASNAK,Kalbur; tel vb. şeylerin tahta çemberi
ATABEY,Isparta iline bağlı ilçelerden biri
MADEN,Elâzığ’ın bir ilçesi
ALTES,Prens ve prenseslere verilen şeref unvanı
AYDIN,“... Uysal” (‘İzinli Pazartesi’ kitabının şairi)
PASAPORT,Yabancı ülkelere gidecek olanlara yetkili kuruluşça verilen; yabancı ülke yetkililerinin kimlik incelemesinde geçerli olan belge
MATLA,Gök cisimlerinin doğması
MALATYA,Bir ilimiz
VEDAT,“... Araz” (‘Mülteci Yalnızlığım’ kitabının şairi)
SIRA,Düzen
SALAMURA,Peynir; balık; turşu; asma yaprağı vb. yiyeceklerin; bozulmaması için içinde tutuldukları tuzlu su
ENEMEK,İğdiş etmek
TUYUĞ,Divan edebiyatında; mâni biçiminde aruzla yazılmış manzume.
ALAY,Askerî bir birlik
MEREK,Samanlık
KARASU,Ağır akan su
DİMAĞ,Beyin.
HİTİT,Eski bir Anadolu medeniyeti
AKİDE,Ağızda güç eriyen bir şeker çeşidi
MASAL,Öğüt veren gerçek dışı hikâye.
TERANE,Çok tekrarlandığından usanç verici bir durum alan söz
HAKİM,Başat; dominant
TATİL,Eğlenmek; dinlenmek amacıyla çalışmadan geçirilen süre.
ALET,Bir sanatı yapmaya; uygulamaya yarayan özel araç
ATABEK,Selçuklularda şehzade eğitmeni
LEGAL,Yasal; kanuni
KERE,Kez; yol; defa; sefer
DİBEK,Taştan ya da ağaçtan yapılmış büyük havan
PÖTİKARE,Küçük kareli kumaş
KUARTET,Dört kişiden oluşan müzik topluluğu; dörtlü
UYGARLIK,Medeniyet
NUMARA,Bir telefonun açılmasını sağlayan sayılar
MESNEVİ,Mevlana’nın bir yapıtı
SUAL,Soru
KUANTUM,Enerji; elektrik yükü; açısal hızlılık; devinirlik ya da başka niteliklere ilişkin birim
UYDU,Bir gezegenin çekiminde bulunarak onun çevresinde dolanan daha küçük gezegen
ELİA,“... Kazan” (Unutulmaz film yönetmeni)
KELLE,Baş; kafa.
GÜNBERİ,Dünya’nın; Güneş’e en yakın bulunduğu nokta
ANARŞİ,Kışkırtma ve karışıklık yoluyla toplumda ortaya çıkan düzen bozukluğu; kargaşa
TEMPO,Vücut alıştırmalarının belirli süre içinde tekrarlanma hızı
ARTUKLU,Mardin’in bir ilçesi.
GALATYA,Antik çağlarda Kızılırmak ile Sakarya ırmağı arasındaki bölgeye verilen ad
BRADPİTT,Yabancı bir sinema aktörü
ASADOLU,Çoban ıslığı.
PAPAĞAN,İnsan sesini taklit edebilen ve öğrendiği bazı kelimeleri söyleyebilen bir kuş.
TONAJ,Bir taşıtın alabildiği ton miktarı.
MATARA,Yolculukta ya da askerlikte kullanılan; boyna ya da bele asılı olarak taşınan su kabı
TALAŞ,Testere ile biçilen ya da rende; törpü gibi araçlarla işlenen bir şeyden dökülen kırıntılar
CEBEL,Eski dilde dağ
PAKET,İçinde bir ya da birçok şey bulunan; kâğıda sarılarak hazırlanmış; elde taşınacak büyüklükte nesne.
TURHAL,Tokat’ın bir ilçesi
HİZA,Doğru bir çizgi üzerinde bulunma durumu
YUMRU,Yuvarlak; şişkin şey; kabartı
FUTA,Dar; uzun ve hafif bir yarış kayığı; kik
DEYİ,Dil; söz; im; mimik gibi anlatım araçlarının tümü
VERİ,Bir araştırmanın; bir tartışmanın; bir uslamlamanın temeli olan ana öğe; done
TEYZE,Annenin kız kardeşi
ETENE,Meşime; döleşi; plasenta
MARS,Kızıl Gezegen
PONSETYA,Atatürk çiçeği
İLOİLO,Filipinler’de bir şehir
AYEVİ,Ay’ın ve bazı yıldızların dolayındaki ışık çevresi; ay ağılı; ayla; hale
TRANSFER,Profesyonel bir sporcunun; kulübünden para karşılığı bir başka kulübe geçmesi.
PİYANİST,Piyano çalan sanatçı
OLAY,Önemli tarihsel olgu
NOTER,Kâtibiadil
ELTİ,Kardeş karılarından her birinin ötekine göre adı
ARAF,Yeşim Ustaoğlu’nun bir filmi
ARNİKA,Öküzgözü; mastıçiçeği.
TİRAMİSU,İtalyan mutfağına özgü bir tür pasta
TAVA,İçinde maden eritilen saplı pota
ERUH,Siirt ilçesi
JETON,Telefon ve çeşitli oyunlarda para yerine kullanılan küçük; metal veya plastik marka
KESAT,Alışverişte durgunluk.
TOTOLOJİ,Klasik mantıkta tutarsız olmadıkça reddedilemeyecek kadar açık ifade
AVENE,Yardakçılar
TURA,Metal paranın resimli yüzü
İZAHAT,Açıklamalar.
ÖKÜZGÖZÜ,Orta kalın kabuklu; siyah renkli bir tür üzüm
DAMAR,Soy; yaradılış
LİMA,Peru’nun başkenti.
ÖDEMİŞ,İzmir’in bir ilçesi
ÜMİT,Olması beklenilen veya olacağı düşünülen şey
ZARAFET,İncelik; güzellik
NİPEL,İki bağlantı parçasını birbirine yakın olarak eklemekte kullanılan özel parça
ZAİT,Çoğaltan; artıran
ŞAKA,Güldürmek; eğlendirmek amacıyla karşısındakini kırmadan yapılan hareket veya söylenen söz; latife.
REYE,Çizgili çubuklu çizgileri olan (kumaş)
OVOLİT,İç içe mineral kabuklardan oluşan balık yumurtası biçiminde kalker
LİNİMENT,Ovarak sürülen ilaç.
BARKAROL,Venedik gondolcularının söz ve müziği önceden yazılmadan; içlerinden geldiği gibi doğaçtan söyledikleri şarkı
EFSANEVİ,Efsanelerde geçen ya da efsaneyi andırır nitelikte olan
ŞAMPİYON,Böke
AMELİ,Tatbiki; pratik
KİTLE,İnsan topluluğu
RAUNT,Boksta maç bölümü.
SARIÇALI,Çobantuzluğu; kadıntuzluğu; amberbaris
NİSAN,April
ANAPA,Bir tür fasulye
KAŞE,Kalın bir tür yün kumaş
SANTİAGO,Şili’nin başkenti
REST,Pokerde oyuncunun önündeki paranın tümü
IRAMAK,Uzaklaşmak
YADA,Türklerde geçmişte büyü yapımında kullanılan yeşim taşı
İŞARET,Belirti; gösterge; alamet.
DÖPİYES,Etek ceketten oluşan iki parçalı kadın giysisi
STRES,Ruhsal gerilim
LEKSİKON,Üzerinde harfler bulunan kâğıtlarla oynanan bir kâğıt oyunu
KESRET,Çokluk
SIKLIK,Ses; dalga vb.nin birim zamandaki titreşim sayısı; frekans.
DİSLEKSİ,Okumayı öğrenme güçlüğü
ÖRTENEK,Hayvanların vücudunu örten deri; kıl; tüy; pul vb. dokuların bütünü
PARK,Trafik zorunlulukları dışında durma biçimi
YOSİ,“Mizrahi” soyadlı aktörümüzün adı
KETAL,Çirişli bir tür parlak bez
TANECİK,Çok küçük boyutlu madde; cisim.
MALA,Harç alıp sürmeye yarayan tahta saplı sıvama aracı
DALAMAN,Muğla’ya bağlı bir ilçe
TANIK,Şahit.
BARUDİ,Koyu gri renk
OKUMA,Kıraat
RİSALET,Elçilik
ARABAN,Klasik Türk müziğinde bir makam
VİRTÜÖZ,Bir müzik aletini büyük ustalıkla çalabilen sanatçı
İANE,Yardım amacıyla toplanan para
ATLAS,Harita kitabı
DAMLA,“... Aktan” (“Damla Damla Yaşamak” kitabının yazarı)
İNİKAS,(Işık için) Yansıma; yansı
KANIT,Delil
VELADİKA,Osmanlı devletinde Karadağ prenslerine verilen unvan
İKEBANA,Belli kurallara göre ve iletişim amacıyla yapılan çiçek düzenlemesi
MİNE,“... Baki” (“Naftalin Kokulu Mektuplar” kitabının yazarı)
ALKIŞ,Övgü; yüceltme; takdir
ÖNAL,“Yıldırım ...” (Unutulmaz aktör)
ZİNAV,Tokat’ın Reşadiye ilçesinde bir göl
KESENEK,İltizam.
DEDEBABA,Bektaşiliğin en üst aşamasındaki kişi
ELİF,Arap alfabesinin ilk harfinin okunuşu
SANEM,Put
ALABAŞ,Turpgillerden; şalgama benzeyen bir bitki
EDREMİT,Balıkesir’in bir ilçesi
LAÇO,Argoda genç ve yakışıklı erkek
DESTEGÜL,Mevlevi dervişlerinin giydikleri dar; düğmesiz yelek
DATA,Veri
DİNAR,Kuveyt’in para birimi
MAMAK,Ankara’nın bir ilçesi
BİRİM,Ünite
BORAT,Bor asidi ile bir oksidin birleşmesinden oluşan tuz
HANDİKAP,At yarışlarında binicilerle eyerin toplam ağırlığının; atların koşuyu kazanma şansını etkileyecek biçimde ayarlanması
SERTAP,Eski ciltlerde mıklebin kapağa bağlandığı yere verilen ad
TARAFTAR,Yandaş
MORMENİ,Böğürtlen.
HASENAT,Yararlı; iyi; güzel işler
KARO,İskambil destesindeki dört gruptan biri
İHATA,Kuşatma
KAPASİTE,Bir kondansatörün elektrik yığma sınırı; sığa
KAPAN,Tuzak; fak
PERİ,Doğaüstü güçleri olduğuna inanılan; hayali dişi varlık.
KAHRAMAN,Roman; öykü; şiir; dram vb. yazın türlerinde en önemli kişi
İLGA,(Varlığını) Kaldırma
RASE,Lahananın içi
MASARİKA,Bağırsakları tutan karın iç zarı.
KİLOGRAM,Bin gram değerindeki ağırlık ölçü birimi
APSİS,Koordinat
SEZA,Uygun; yaraşır; bir şeye değer
MİÇO,Gemilerde çalışan küçük yaştaki tayfa yamağı
ALİNAZİK,Közlenmiş patlıcanla yapılan kıymalı; yoğurtlu bir yemek
GINA,Bıkma; usanma.
KORNİŞON,Kabuğunun üzeri pürtüklü bir tür turşuluk salatalık
CIVADRA,Geminin baş tarafından havaya doğru biraz kalkık olarak uzatılmış bulunan direk
SİNEMA,“365 Gün ...” (Pınar Tınaz; Murathan Nazik; Hasancan Bakkallar ve Ferhat Aydın’ın film izlemeyi sevenler için hazırlamış olduğu kitap)
KARACASU,Dere kıyılarında çıkan soğuk su
NAİRA,Nijerya’nın para birimi
ACAR,“İsmail ...” (Ressam)
NOTA,Bir müzik sesini belirtmeye yarayan im
MADAM,Fransızcada evli kadınlara verilen unvan
VEBAL,Günah
AFET,Doğanın sebep olduğu yıkım; felaket
KARAYER,Mezar; sin; kabir
ASALET,Soyluluk.
MONOPOL,Tekel; inhisar
NAÇAR,Çaresiz; biçare
İRİTİS,İris iltihabı
NİSAN,Yılın dördüncü ayı; april
PELİKAN,Pembeye çalan beyaz tüylü; kanatları gri renkli; alt gagasında deriden bir kesesi olan iri bir kuş.
MONOTON,Tekdüze; yeknesak
EKİP,Devriye gezen polis topluluğu
NAÇİZ,Değersiz; önemsiz
YASEMİN,Zeytingillerden; beyaz; kırmızı ya da sarı renkli çiçekleri güzel kokulu olan bir ağaççık.
DÜRÜM,İçine türlü katıklar konularak sarılmış yufka ekmeği veya ince pide
TANE,Adet
